# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.420710355177588757e-01,-3.578578578578578417e-01,1.661603384885962828e-09
1.430715357678839228e-01,-3.568568568568568633e-01,1.727641585330299599e-09
1.440720360180089976e-01,-3.558558558558558849e-01,1.796304676436395962e-09
1.450725362681340447e-01,-3.548548548548548509e-01,1.867696991988027381e-09
1.460730365182591195e-01,-3.538538538538538170e-01,1.941927004800848337e-09
1.470735367683841943e-01,-3.528528528528528385e-01,2.019107510679362550e-09
1.480740370185092414e-01,-3.518518518518518601e-01,2.099355776444802848e-09
1.490745372686343162e-01,-3.508508508508508816e-01,2.182793738263738568e-09
1.500750375187593633e-01,-3.498498498498498477e-01,2.269548174107738598e-09
1.510755377688844381e-01,-3.488488488488488137e-01,2.359750906393473881e-09
1.520760380190094851e-01,-3.478478478478478353e-01,2.453538988814016186e-09
1.530765382691345600e-01,-3.468468468468468568e-01,2.551054929099237159e-09
1.540770385192596070e-01,-3.458458458458458784e-01,2.652446901716053721e-09
1.550775387693846818e-01,-3.448448448448448445e-01,2.757868963443009050e-09
1.560780390195097567e-01,-3.438438438438438105e-01,2.867481287627976322e-09
1.570785392696348037e-01,-3.428428428428428321e-01,2.981450440123619013e-09
1.580790395197598786e-01,-3.418418418418418536e-01,3.099949576178838770e-09
1.590795397698849256e-01,-3.408408408408408752e-01,3.223158759489146200e-09
1.600800400200100004e-01,-3.398398398398398412e-01,3.351265190705714543e-09
1.610805402701350475e-01,-3.388388388388388073e-01,3.484463523611427278e-09
1.620810405202601223e-01,-3.378378378378378288e-01,3.622956142493498566e-09
1.630815407703851694e-01,-3.368368368368368504e-01,3.766953476882355751e-09
1.640820410205102442e-01,-3.358358358358358720e-01,3.916674324913504633e-09
1.650825412706353190e-01,-3.348348348348348380e-01,4.072346172377905210e-09
1.660830415207603661e-01,-3.338338338338338041e-01,4.234205554887259575e-09
1.670835417708854409e-01,-3.328328328328328256e-01,4.402498405667662424e-09
1.680840420210104880e-01,-3.318318318318318472e-01,4.577480432096530465e-09
1.690845422711355628e-01,-3.308308308308308687e-01,4.759417510922659137e-09
1.700850425212606098e-01,-3.298298298298298348e-01,4.948586074863297816e-09
1.710855427713856847e-01,-3.288288288288288008e-01,5.145273553813448468e-09
1.720860430215107317e-01,-3.278278278278278224e-01,5.349778798809205408e-09
1.730865432716358066e-01,-3.268268268268268439e-01,5.562412543357345542e-09
1.740870435217608814e-01,-3.258258258258258655e-01,5.783497856141941233e-09
1.750875437718859284e-01,-3.248248248248248315e-01,6.013370668463493994e-09
1.760880440220110033e-01,-3.238238238238237976e-01,6.252380257125983081e-09
1.770885442721360503e-01,-3.228228228228228192e-01,6.500889754630036978e-09
1.780890445222611251e-01,-3.218218218218218407e-01,6.759276767153379242e-09
1.790895447723861722e-01,-3.208208208208208623e-01,7.027933887618330199e-09
1.800900450225112470e-01,-3.198198198198198283e-01,7.307269312235089334e-09
1.810905452726362941e-01,-3.188188188188187944e-01,7.597707465668019893e-09
1.820910455227613689e-01,-3.178178178178178159e-01,7.899689637699214593e-09
1.830915457728864437e-01,-3.168168168168168375e-01,8.213674667318509737e-09
1.840920460230114908e-01,-3.158158158158158035e-01,8.540139615316142931e-09
1.850925462731365656e-01,-3.148148148148148251e-01,8.879580521668119615e-09
1.860930465232616127e-01,-3.138138138138137911e-01,9.232513112620806790e-09
1.870935467733866875e-01,-3.128128128128128127e-01,9.599473648617624101e-09
1.880940470235117346e-01,-3.118118118118118343e-01,9.981019677372879496e-09
1.890945472736368094e-01,-3.108108108108108003e-01,1.037773091485321467e-08
1.900950475237618564e-01,-3.098098098098098219e-01,1.079021012194756017e-08
1.910955477738869313e-01,-3.088088088088087879e-01,1.121908400269452733e-08
1.920960480240119783e-01,-3.078078078078078095e-01,1.166500419017681026e-08
1.930965482741370531e-01,-3.068068068068068310e-01,1.212864819361216320e-08
1.940970485242621280e-01,-3.058058058058057971e-01,1.261072046616613727e-08
1.950975487743871750e-01,-3.048048048048048186e-01,1.311195345551885750e-08
1.960980490245122498e-01,-3.038038038038037847e-01,1.363310870616967578e-08
1.970985492746372969e-01,-3.028028028028028062e-01,1.417497805372035895e-08
1.980990495247623717e-01,-3.018018018018018278e-01,1.473838478179194775e-08
1.990995497748874188e-01,-3.008008008008007939e-01,1.532418491547224443e-08
2.001000500250124936e-01,-2.997997997997998154e-01,1.593326847739701417e-08
2.011005502751375407e-01,-2.987987987987987815e-01,1.656656088611039612e-08
2.021010505252626155e-01,-2.977977977977978030e-01,1.722502432424488861e-08
2.031015507753876903e-01,-2.967967967967968246e-01,1.790965921305145435e-08
2.041020510255127374e-01,-2.957957957957957906e-01,1.862150575735067437e-08
2.051025512756378122e-01,-2.947947947947947567e-01,1.936164546605206372e-08
2.061030515257628593e-01,-2.937937937937937782e-01,2.013120286956490537e-08
2.071035517758879341e-01,-2.927927927927927998e-01,2.093134715097918128e-08
