# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.135678391959798988e+06,3.686868686868686740e-01,2.174950482234132961e-07
1.145728643216080265e+06,3.585858585858585634e-01,2.157721025305162241e-07
1.155778894472361775e+06,3.484848484848485084e-01,2.140893050518307138e-07
1.165829145728643052e+06,3.383838383838383423e-01,2.124449571184607575e-07
1.175879396984924562e+06,3.282828282828282873e-01,2.108373870485540973e-07
1.185929648241205839e+06,3.181818181818181768e-01,2.092649179471535169e-07
1.195979899497487349e+06,3.080808080808080662e-01,2.077258233366174411e-07
1.206030150753768859e+06,2.979797979797979557e-01,2.062182647818324857e-07
1.216080402010050137e+06,2.878787878787878451e-01,2.047402024653934489e-07
1.226130653266331647e+06,2.777777777777777901e-01,2.032892656697351307e-07
1.236180904522612924e+06,2.676767676767676241e-01,2.018625636560317710e-07
1.246231155778894434e+06,2.575757575757575690e-01,2.004564082612358693e-07
1.256281407035175711e+06,2.474747474747474585e-01,1.990659056841917268e-07
1.266331658291457221e+06,2.373737373737373479e-01,1.976843546878096779e-07
1.276381909547738498e+06,2.272727272727272374e-01,1.963023584184963027e-07
1.286432160804020008e+06,2.171717171717171269e-01,1.949065129529350575e-07
1.296482412060301518e+06,2.070707070707070718e-01,1.934774708617818458e-07
1.306532663316582795e+06,1.969696969696969613e-01,1.919870833907210194e-07
1.316582914572864305e+06,1.868686868686868507e-01,1.903941872909693376e-07
1.326633165829145582e+06,1.767676767676767402e-01,1.886384045466803130e-07
1.336683417085427092e+06,1.666666666666666297e-01,1.866310431503713728e-07
1.346733668341708370e+06,1.565656565656565191e-01,1.842418000910822258e-07
1.356783919597989880e+06,1.464646464646464086e-01,1.812794544864918089e-07
1.366834170854271157e+06,1.363636363636363535e-01,1.774641068221621748e-07
1.376884422110552667e+06,1.262626262626262430e-01,1.723878553640835582e-07
1.386934673366834177e+06,1.161616161616161325e-01,1.654603802494487174e-07
1.396984924623115454e+06,1.060606060606060219e-01,1.558364275844642020e-07
1.407035175879396964e+06,9.595959595959591137e-02,1.423251894503283450e-07
1.417085427135678241e+06,8.585858585858580083e-02,1.232900895583861875e-07
1.427135678391959751e+06,7.575757575757574580e-02,9.656665622525593506e-08
1.437185929648241028e+06,6.565656565656563526e-02,5.946265227218813755e-08
1.447236180904522538e+06,5.555555555555552472e-02,8.961183038992507004e-09
1.457286432160803815e+06,4.545454545454541417e-02,-5.769406971163602020e-08
1.467336683417085325e+06,3.535353535353530363e-02,-1.418634186447177633e-07
1.477386934673366835e+06,2.525252525252519309e-02,-2.418815815188194431e-07
1.487437185929648113e+06,1.515151515151513806e-02,-3.515423807017603788e-07
1.497487437185929623e+06,5.050505050505027516e-03,-4.599450310930865520e-07
1.507537688442210900e+06,-5.050505050505083027e-03,-5.538248619788159973e-07
1.517587939698492410e+06,-1.515151515151524908e-02,-6.219026854176088713e-07
1.527638190954773687e+06,-2.525252525252530411e-02,-6.587970829287669144e-07
1.537688442211055197e+06,-3.535353535353535914e-02,-6.660369625537127348e-07
1.547738693467336474e+06,-4.545454545454552520e-02,-6.500224365687354968e-07
1.557788944723617984e+06,-5.555555555555558023e-02,-6.188338358035312721e-07
1.567839195979899494e+06,-6.565656565656574628e-02,-5.797632862075395429e-07
1.577889447236180771e+06,-7.575757575757580131e-02,-5.382027400939481052e-07
1.587939698492462281e+06,-8.585858585858585634e-02,-4.975694700261727997e-07
1.597989949748743558e+06,-9.595959595959602240e-02,-4.597168282968496028e-07
1.608040201005025068e+06,-1.060606060606060774e-01,-4.254391728308174451e-07
1.618090452261306345e+06,-1.161616161616162435e-01,-3.948931265705186924e-07
1.628140703517587855e+06,-1.262626262626262985e-01,-3.678929475007335759e-07
1.638190954773869133e+06,-1.363636363636364646e-01,-3.440963452224370396e-07
1.648241206030150643e+06,-1.464646464646465196e-01,-3.231118276263215155e-07
1.658291457286432153e+06,-1.565656565656565746e-01,-3.045555407884475857e-07
1.668341708542713430e+06,-1.666666666666667407e-01,-2.880778999092394420e-07
1.678391959798994940e+06,-1.767676767676767957e-01,-2.733732463148176764e-07
1.688442211055276217e+06,-1.868686868686869618e-01,-2.601805987305124909e-07
1.698492462311557727e+06,-1.969696969696970168e-01,-2.482801736862183847e-07
1.708542713567839004e+06,-2.070707070707071829e-01,-2.374882581534794567e-07
1.718592964824120514e+06,-2.171717171717172379e-01,-2.276517838685799165e-07
1.728643216080401791e+06,-2.272727272727272929e-01,-2.186432513701131822e-07
1.738693467336683301e+06,-2.373737373737374590e-01,-2.103562677524667448e-07
1.748743718592964811e+06,-2.474747474747475140e-01,-2.027017616321896220e-07
1.758793969849246088e+06,-2.575757575757576801e-01,-1.956048416042716527e-07
1.768844221105527598e+06,-2.676767676767677351e-01,-1.890022235346882267e-07
1.778894472361808876e+06,-2.777777777777777901e-01,-1.828401405660447420e-07
1.788944723618090386e+06,-2.878787878787879562e-01,-1.770726526503302132e-07
1.798994974874371663e+06,-2.979797979797980112e-01,-1.716602815944786425e-07
1.809045226130653173e+06,-3.080808080808081773e-01,-1.665689087004533908e-07
1.819095477386934450e+06,-3.181818181818182323e-01,-1.617688829878913166e-07
1.829145728643215960e+06,-3.282828282828283983e-01,-1.572342977594919423e-07
1.839195979899497470e+06,-3.383838383838384534e-01,-1.529424016001920015e-07
1.849246231155778747e+06,-3.484848484848485084e-01,-1.488731167859999713e-07
1.859296482412060257e+06,-3.585858585858586745e-01,-1.450086436597908354e-07
1.869346733668341534e+06,-3.686868686868687295e-01,-1.413331339960906208e-07
1.879396984924623044e+06,-3.787878787878788955e-01,-1.378324199192376067e-07
1.889447236180904321e+06,-3.888888888888889506e-01,-1.344937877340027877e-07
1.899497487437185831e+06,-3.989898989898991166e-01,-1.313057882260617876e-07
1.909547738693467109e+06,-4.090909090909091717e-01,-1.282580767163366573e-07
1.919597989949748619e+06,-4.191919191919192267e-01,-1.253412775093225617e-07
1.929648241206029896e+06,-4.292929292929293927e-01,-1.225468684417262954e-07
1.939698492462311406e+06,-4.393939393939394478e-01,-1.198670820775251970e-07
1.949748743718592916e+06,-4.494949494949496138e-01,-1.172948207587922854e-07
1.959798994974874193e+06,-4.595959595959596689e-01,-1.148235832469594231e-07
1.969849246231155703e+06,-4.696969696969697239e-01,-1.124474011069129748e-07
1.979899497487436980e+06,-4.797979797979798899e-01,-1.101607833197027093e-07
1.989949748743718490e+06,-4.898989898989899450e-01,-1.079586678767740778e-07
2.000000000000000000e+06,-5.000000000000000000e-01,-1.058363793238726102e-07
